# Name,Long(deg),Lat(deg),East(m),North(m),Altitude(m)
# From files EOR_Proposed_Coords.csv & Phase2_LB_Proposed_Coords_Rev2.csv
116.670755,-26.70191132,376.351
116.6708957,-26.70191132,376.351
116.6710363,-26.70191132,376.351
116.671177,-26.70191132,376.351
116.6706846,-26.70202073,376.351
116.6708253,-26.70202073,376.351
116.670966,-26.70202073,376.351
116.6711067,-26.70202073,376.351
116.6712474,-26.70202073,376.351
116.6706143,-26.70213014,376.351
116.670755,-26.70213014,376.351
116.6708957,-26.70213014,376.351
116.6710363,-26.70213014,376.351
116.671177,-26.70213014,376.351
116.6713177,-26.70213014,376.351
116.6705439,-26.70223955,376.351
116.6706846,-26.70223955,376.351
116.6708253,-26.70223955,376.351
116.6711067,-26.70223955,376.351
116.6712474,-26.70223955,376.351
116.6713881,-26.70223955,376.351
116.6706143,-26.70234896,376.351
116.670755,-26.70234896,376.351
116.6708957,-26.70234896,376.351
116.6710363,-26.70234896,376.351
116.671177,-26.70234896,376.351
116.6713177,-26.70234896,376.351
116.6706846,-26.70245837,376.351
116.6708253,-26.70245837,376.351
116.670966,-26.70245837,376.351
116.6711067,-26.70245837,376.351
116.6712474,-26.70245837,376.351
116.670755,-26.70256778,376.351
116.6708957,-26.70256778,376.351
116.6710363,-26.70256778,376.351
116.671177,-26.70256778,376.351
116.6716578,-26.70073205,375.032
116.6717985,-26.70073205,375.032
116.6719391,-26.70073205,375.032
116.6720798,-26.70073205,375.032
116.6715875,-26.70084149,375.032
116.6717281,-26.70084149,375.032
116.6718688,-26.70084149,375.032
116.6720095,-26.70084149,375.032
116.6721501,-26.70084149,375.032
116.6715172,-26.70095092,375.032
116.6716578,-26.70095092,375.032
116.6717985,-26.70095092,375.032
116.6719391,-26.70095092,375.032
116.6720798,-26.70095092,375.032
116.6722204,-26.70095092,375.032
116.6714468,-26.70106036,375.032
116.6715875,-26.70106036,375.032
116.6717281,-26.70106036,375.032
116.6720095,-26.70106036,375.032
116.6721501,-26.70106036,375.032
116.6722908,-26.70106036,375.032
116.6715172,-26.7011698,375.032
116.6716578,-26.7011698,375.032
116.6717985,-26.7011698,375.032
116.6719391,-26.7011698,375.032
116.6720798,-26.7011698,375.032
116.6722204,-26.7011698,375.032
116.6715875,-26.70127923,375.032
116.6717281,-26.70127923,375.032
116.6718688,-26.70127923,375.032
116.6720095,-26.70127923,375.032
116.6721501,-26.70127923,375.032
116.6716578,-26.70138867,375.032
116.6717985,-26.70138867,375.032
116.6719391,-26.70138867,375.032
116.6720798,-26.70138867,375.032
116.66928508,-26.70094317,377.011
116.66983186,-26.70090368,377.285
116.66990073,-26.70094128,377.309
116.66999933,-26.70100978,377.291
116.66991651,-26.70109983,377.339
116.66976193,-26.70113922,377.258
116.66985215,-26.70115554,377.270
116.66929970,-26.70135417,377.214
116.66945434,-26.70079159,377.002
116.66938473,-26.70085578,377.018
116.66954750,-26.70077134,377.050
116.66985674,-26.70080288,377.254
116.67000800,-26.70078951,377.253
116.66995132,-26.70083713,377.300
116.67001651,-26.70088158,377.298
116.66902162,-26.70072580,376.623
116.67055272,-26.70152311,376.805
116.67055089,-26.70133534,376.872
116.67038323,-26.70121967,376.961
116.67024219,-26.70119849,377.123
116.67013846,-26.70107852,377.239
116.67008596,-26.70100101,377.266
116.67018662,-26.70096243,377.180
116.67028088,-26.70095459,377.100
116.67010692,-26.70089542,377.236
116.67018661,-26.70088818,377.204
116.67007783,-26.70082579,377.252
116.67033248,-26.70087608,377.066
116.67025596,-26.70084880,377.090
116.67056238,-26.70096226,376.948
116.67023645,-26.70077645,377.181
116.67064034,-26.70087043,376.910
116.66973223,-26.70138204,377.255
116.66980006,-26.70126489,377.260
116.66996771,-26.70127233,377.270
116.66999086,-26.70119300,377.270
116.67003528,-26.70111292,377.255
116.67007650,-26.70121284,377.239
116.67016140,-26.70127548,377.210
116.67028072,-26.70133957,377.078
116.66917778,-26.69816917,374.773
116.66950351,-26.70017899,376.570
116.67008902,-26.70068851,377.192
116.66999900,-26.70065938,377.196
116.66974570,-26.70062641,377.050
116.66978356,-26.70073486,377.157
116.66681675,-26.69999265,374.515
116.66814206,-26.69982907,375.322
116.67406693,-26.70150438,373.945
116.67253252,-26.70159479,375.032
116.67076478,-26.70069923,376.892
116.67032229,-26.70074772,377.115
116.67022597,-26.70067144,377.156
116.67045139,-26.70017396,376.976
116.67129370,-26.69850344,376.181
116.67164287,-26.69865699,376.314
116.67023,-26.70222,376.80
116.67257,-26.70373,375.01
116.67057,-26.70265,376.35
116.67171,-26.70407,375.76
116.67233,-26.70569,376.48
116.67011,-26.70354,376.18
116.66960,-26.70370,376.06
116.66991,-26.70221,377.03
116.66882,-26.70163,377.17
116.66880,-26.70248,377.03
116.66793,-26.70511,374.91
116.66689,-26.70374,375.38
116.66624,-26.70349,375.13
116.66608,-26.70167,374.77
116.66713,-26.70169,375.75
116.66708,-26.70094,375.26
116.66559,-26.69763,372.66
116.66587,-26.69789,372.96
116.66501,-26.69960,373.41
116.66491,-26.70426,375.24
116.66422,-26.70206,374.50
116.66391,-26.70143,374.28
116.65994,-26.70256,377.10
116.66048,-26.69816,374.15
116.66744,-26.68836,371.29
116.66851,-26.69524,373.76
116.66904,-26.69629,374.27
116.66821,-26.69529,373.56
116.66883,-26.69646,374.14
116.66828,-26.69674,373.84
116.66777,-26.69699,373.56
116.66185,-26.69352,370.54
116.67799,-26.69066,374.80
116.67368,-26.69776,375.17
116.67318,-26.69641,375.86
116.67308,-26.69594,375.81
116.67141,-26.69598,376.05
