# Name,Long(deg),Lat(deg),East(m),North(m),Altitude(m)
# From files EOR_Proposed_Coords.csv & Phase2_LB_Proposed_Coords_Rev2.csv
-328.53,2834.52,378.00
876.13,2182.22,382.90
672.53,2797.73,382.60
1361.98,2462.00,386.60
1677.34,2159.95,386.80
892.87,1691.16,382.30
1636.91,1498.35,382.00
1880.69,-104.30,373.40
2288.18,-255.02,373.10
2408.46,26.80,374.70
2240.68,412.00,375.50
2702.84,934.85,378.50
3030.81,1098.17,377.20
3104.75,1641.83,380.60
1987.81,-927.05,370.10
1648.22,-1367.27,371.20
1111.15,-1147.79,374.50
819.27,-1398.74,373.70
1329.02,-1854.26,370.90
324.11,-2070.87,369.20
517.91,-1485.11,373.80
-1762.13,58.07,378.90
-1596.08,-68.11,381.10
-1475.94,-188.98,382.00
-1358.07,-452.50,380.80
-1170.78,-564.93,380.10
-1098.76,-688.37,380.90
-886.39,-775.26,379.80
1642.14,851.35,377.40
1922.54,1265.61,381.00
2327.60,1024.86,378.30
2669.92,583.17,376.70
1992.91,622.24,379.00
1563.41,-929.25,372.20
-809.94,2564.34,374.20
208.19,2670.47,382.20
499.62,2357.47,381.50
331.51,1959.63,379.20
-51.47,2189.22,378.30
-432.90,2050.64,375.80
2054.31,1772.60,383.70
2410.91,2213.58,386.10
2857.35,1959.41,384.00
2878.44,1445.63,381.20
2344.69,1364.67,381.00
2447.23,1789.49,382.20
379.46,1543.31,378.60
1225.22,1378.66,382.00
1360.01,1857.33,383.70
942.32,-1979.32,370.40
-1932.08,183.67,378.00
